time,T_amb,Dew_point,Relative_humidity_percent,Atmostorheric_station_pressure_Pa,Extraterrestrial_horizontal_radiation_Wh/m2,Extraterrestrial_direct_normal_radiation_Wh/m2,Horizontal_infrared_radiation_intensity_Wh/m2,Global_horizontal_radiation_Wh/m2,Direct_normal_radiation_Wh/m2,Diffuse_horizontal_radiation_Wh/m2,Av_global_horizontal_illuminance_lux,Direct_normal_illuminance_lux,Diffuse_horizontal_illuminance_lux,Zenith_luminance_Cd/m2_during_minutes_preceding_indicated_time,Wind_direction,Wind_storeed_m/s,Total_sky_cover,Opaque_sky_cover,Visibility_km,Ceiling_height_m,Present_weather_observation,Present_weather_codes,Precipitable_water_mm,Aerosol_optical_depth,Snow_depth_cm,Days_since_last_snowfall,Albedo,Liquid_precipitation_depth_mm,Liquid_precipitation_quantity
160200,-0.9,-1.3,97,101200,0,1415,282,0,0,0,0,0,0,0,0,0,10,10,1.5,300,0,993999999,0,0.08,0,88,0,0,0
161100,-0.9,-1.3,97,101200,0,1415,282,0,0,0,0,0,0,0,0,0,10,10,1.5,300,0,993999999,0,0.08,0,88,0,0,0
162000,-0.9,-1.3,97,101200,0,1415,282,0,0,0,0,0,0,0,340,1,10,10,1.5,240,9,999999999,0,0.08,0,88,0,0,0
162900,-0.9,-1.3,97,101200,0,1415,282,0,0,0,0,0,0,0,340,1,10,10,1.5,240,9,999999999,0,0.08,0,88,0,0,0
163800,-0.9,-1.3,97,101200,0,1415,282,0,0,0,0,0,0,0,340,1,10,10,1.5,240,9,999999999,0,0.08,0,88,0,0,0
164700,-0.9,-1.3,97,101200,0,1415,282,0,0,0,0,0,0,0,340,1,10,10,1.5,240,9,999999999,0,0.08,0,88,0,0,0
165600,-0.6,-0.9,98,101200,0,1415,283,0,0,0,0,0,0,0,0,0,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
166500,-0.6,-0.9,98,101200,0,1415,283,0,0,0,0,0,0,0,0,0,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
167400,-0.6,-0.9,98,101200,0,1415,283,0,0,0,0,0,0,0,0,0,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
168300,-0.6,-0.9,98,101200,0,1415,283,0,0,0,0,0,0,0,0,0,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
169200,-0.6,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,340,0.5,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
170100,-0.6,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,340,0.5,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
171000,-0.6,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,340,0.5,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
171900,-0.6,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,340,0.5,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
172800,-0.7,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,360,0.5,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
173700,-0.7,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,360,0.5,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
174600,-0.7,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,360,0.5,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
175500,-0.7,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,360,0.5,10,10,2.5,180,0,999999099,0,0.08,0,88,0,0,0
176400,-0.6,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,360,1,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
177300,-0.6,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,360,1,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
178200,-0.6,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,360,1,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
179100,-0.6,-0.9,98,101300,0,1415,283,0,0,0,0,0,0,0,360,1,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
180000,-0.6,-0.9,98,101200,0,1415,283,0,0,0,0,0,0,0,360,1,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
180900,-0.6,-0.9,98,101200,0,1415,283,0,0,0,0,0,0,0,360,1,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
181800,-0.6,-0.9,98,101200,0,1415,283,0,0,0,0,0,0,0,360,1,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
182700,-0.6,-0.9,98,101200,0,1415,283,0,0,0,0,0,0,0,360,1,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
183600,-0.5,-0.8,98,101200,0,1415,284,0,0,0,0,0,0,0,0,0,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
184500,-0.5,-0.8,98,101200,0,1415,284,0,0,0,0,0,0,0,0,0,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
185400,-0.5,-0.8,98,101200,0,1415,284,0,0,0,0,0,0,0,0,0,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
186300,-0.5,-0.8,98,101200,0,1415,284,0,0,0,0,0,0,0,0,0,10,10,2,180,0,999999099,0,0.08,0,88,0,0,0
187200,-0.6,-0.9,98,101100,0,1415,283,0,0,0,0,0,0,0,360,0.5,10,10,2.5,480,0,999999099,0,0.08,0,88,0,0,0
188100,-0.6,-0.9,98,101100,0,1415,283,0,0,0,0,0,0,0,360,0.5,10,10,2.5,480,0,999999099,0,0.08,0,88,0,0,0
189000,-0.6,-0.9,98,101100,0,1415,283,0,0,0,0,0,0,0,360,0.5,10,10,2.5,480,0,999999099,0,0.08,0,88,0,0,0
189900,-0.6,-0.9,98,101100,0,1415,283,0,0,0,0,0,0,0,360,0.5,10,10,2.5,480,0,999999099,0,0.08,0,88,0,0,0
190800,-0.3,-0.7,97,101100,0,1415,285,0,0,0,0,0,0,0,300,1,10,10,2.5,480,0,999999099,0,0.08,0,88,0,0,0
191700,-0.3,-0.7,97,101100,0,1415,285,0,0,0,0,0,0,0,300,1,10,10,2.5,480,0,999999099,0,0.08,0,88,0,0,0
192600,-0.3,-0.7,97,101100,0,1415,285,0,0,0,0,0,0,0,300,1,10,10,2.5,480,0,999999099,0,0.08,0,88,0,0,0
193500,-0.3,-0.7,97,101100,0,1415,285,0,0,0,0,0,0,0,300,1,10,10,2.5,480,0,999999099,0,0.08,0,88,0,0,0
194400,-0.4,-0.8,97,101100,0,1415,284,0,0,0,0,0,0,0,360,1.5,10,10,3,240,0,999999099,0,0.08,0,88,0,0,0
195300,-0.4,-0.8,97,101100,0,1415,284,0,0,0,0,0,0,0,360,1.5,10,10,3,240,0,999999099,0,0.08,0,88,0,0,0
196200,-0.4,-0.8,97,101100,0,1415,284,0,0,0,0,0,0,0,360,1.5,10,10,3,240,0,999999099,0,0.08,0,88,0,0,0
197100,-0.4,-0.8,97,101100,0,1415,284,0,0,0,0,0,0,0,360,1.5,10,10,3,240,0,999999099,0,0.08,0,88,0,0,0
198000,-0.3,-0.3,100,101100,0,1415,285,0,0,0,0,0,0,0,40,1,10,10,2.5,300,0,993999999,0,0.08,0,88,0,0,0
198900,-0.3,-0.3,100,101100,0,1415,285,0,0,0,0,0,0,0,40,1,10,10,2.5,300,0,993999999,0,0.08,0,88,0,0,0
199800,-0.3,-0.3,100,101100,0,1415,285,0,0,0,0,0,0,0,40,1,10,10,2.5,300,0,993999999,0,0.08,0,88,0,0,0
200700,-0.3,-0.3,100,101100,0,1415,285,0,0,0,0,0,0,0,40,1,10,10,2.5,300,0,993999999,0,0.08,0,88,0,0,0
201600,-0.1,-0.4,98,101100,0,1415,286,0,0,0,0,0,0,0,60,1.5,10,10,4,330,9,999999999,0,0.08,0,88,0,0,0
202500,-0.1,-0.4,98,101100,0,1415,286,0,0,0,0,0,0,0,60,1.5,10,10,4,330,9,999999999,0,0.08,0,88,0,0,0
203400,-0.1,-0.4,98,101100,0,1415,286,0,0,0,0,0,0,0,60,1.5,10,10,4,330,9,999999999,0,0.08,0,88,0,0,0
204300,-0.1,-0.4,98,101100,0,1415,286,0,0,0,0,0,0,0,60,1.5,10,10,4,330,9,999999999,0,0.08,0,88,0,0,0
205200,-0.1,-1.2,91,101200,26,1415,285,3,0,3,300,0,300,100,110,2.1,10,10,7,360,0,999999099,0,0.08,0,88,0,0,0
206100,-0.1,-1.2,91,101200,26,1415,285,3,0,3,300,0,300,100,110,2.1,10,10,7,360,0,999999099,0,0.08,0,88,0,0,0
207000,-0.1,-1.2,91,101200,26,1415,285,3,0,3,300,0,300,100,110,2.1,10,10,7,360,0,999999099,0,0.08,0,88,0,0,0
207900,-0.1,-1.2,91,101200,26,1415,285,3,0,3,300,0,300,100,110,2.1,10,10,7,360,0,999999099,0,0.08,0,88,0,0,0
208800,0,-1.5,88,101200,179,1415,285,21,0,21,2500,0,2500,830,100,2.1,10,10,8,390,9,999999999,0,0.08,0,88,0,0,0
209700,0,-1.5,88,101200,179,1415,285,21,0,21,2500,0,2500,830,100,2.1,10,10,8,390,9,999999999,0,0.08,0,88,0,0,0
210600,0,-1.5,88,101200,179,1415,285,21,0,21,2500,0,2500,830,100,2.1,10,10,8,390,9,999999999,0,0.08,0,88,0,0,0
211500,0,-1.5,88,101200,179,1415,285,21,0,21,2500,0,2500,830,100,2.1,10,10,8,390,9,999999999,0,0.08,0,88,0,0,0
212400,-0.3,-2.5,83,101200,313,1415,283,49,0,49,5700,0,5700,1920,90,3.6,10,10,9,390,9,999999999,0,0.08,0,88,0,0,0
213300,-0.3,-2.5,83,101200,313,1415,283,49,0,49,5700,0,5700,1920,90,3.6,10,10,9,390,9,999999999,0,0.08,0,88,0,0,0
214200,-0.3,-2.5,83,101200,313,1415,283,49,0,49,5700,0,5700,1920,90,3.6,10,10,9,390,9,999999999,0,0.08,0,88,0,0,0
215100,-0.3,-2.5,83,101200,313,1415,283,49,0,49,5700,0,5700,1920,90,3.6,10,10,9,390,9,999999999,0,0.08,0,88,0,0,0
216000,-0.1,-3,79,101200,397,1415,283,69,0,69,8000,0,8000,2740,110,3.6,10,10,10,390,9,999999999,0,0.08,0,88,0,0,0
216900,-0.1,-3,79,101200,397,1415,283,69,0,69,8000,0,8000,2740,110,3.6,10,10,10,390,9,999999999,0,0.08,0,88,0,0,0
217800,-0.1,-3,79,101200,397,1415,283,69,0,69,8000,0,8000,2740,110,3.6,10,10,10,390,9,999999999,0,0.08,0,88,0,0,0
218700,-0.1,-3,79,101200,397,1415,283,69,0,69,8000,0,8000,2740,110,3.6,10,10,10,390,9,999999999,0,0.08,0,88,0,0,0
219600,-0.1,-3,79,101200,425,1415,275,76,0,76,8800,0,8800,3040,80,3.6,10,9,10,390,9,999999999,0,0.08,0,88,0,0,0
220500,-0.1,-3,79,101200,425,1415,275,76,0,76,8800,0,8800,3040,80,3.6,10,9,10,390,9,999999999,0,0.08,0,88,0,0,0
221400,-0.1,-3,79,101200,425,1415,275,76,0,76,8800,0,8800,3040,80,3.6,10,9,10,390,9,999999999,0,0.08,0,88,0,0,0
222300,-0.1,-3,79,101200,425,1415,275,76,0,76,8800,0,8800,3040,80,3.6,10,9,10,390,9,999999999,0,0.08,0,88,0,0,0
223200,0,-3.2,77,101100,396,1415,283,69,0,69,7900,0,8000,2730,70,3.1,10,10,10,360,9,999999999,0,0.08,0,88,0,0,0
224100,0,-3.2,77,101100,396,1415,283,69,0,69,7900,0,8000,2730,70,3.1,10,10,10,360,9,999999999,0,0.08,0,88,0,0,0
225000,0,-3.2,77,101100,396,1415,283,69,0,69,7900,0,8000,2730,70,3.1,10,10,10,360,9,999999999,0,0.08,0,88,0,0,0
225900,0,-3.2,77,101100,396,1415,283,69,0,69,7900,0,8000,2730,70,3.1,10,10,10,360,9,999999999,0,0.08,0,88,0,0,0
226800,0,-3,78,101100,311,1415,284,49,0,49,5700,0,5700,1910,70,3.6,10,10,7,330,0,999999099,0,0.08,0,88,0,0,0
227700,0,-3,78,101100,311,1415,284,49,0,49,5700,0,5700,1910,70,3.6,10,10,7,330,0,999999099,0,0.08,0,88,0,0,0
228600,0,-3,78,101100,311,1415,284,49,0,49,5700,0,5700,1910,70,3.6,10,10,7,330,0,999999099,0,0.08,0,88,0,0,0
229500,0,-3,78,101100,311,1415,284,49,0,49,5700,0,5700,1910,70,3.6,10,10,7,330,0,999999099,0,0.08,0,88,0,0,0
230400,0,-2.4,82,101200,177,1415,284,21,0,21,2500,0,2500,820,80,1.5,10,10,6,330,0,999999099,0,0.08,0,88,0,0,0
231300,0,-2.4,82,101200,177,1415,284,21,0,21,2500,0,2500,820,80,1.5,10,10,6,330,0,999999099,0,0.08,0,88,0,0,0
232200,0,-2.4,82,101200,177,1415,284,21,0,21,2500,0,2500,820,80,1.5,10,10,6,330,0,999999099,0,0.08,0,88,0,0,0
233100,0,-2.4,82,101200,177,1415,284,21,0,21,2500,0,2500,820,80,1.5,10,10,6,330,0,999999099,0,0.08,0,88,0,0,0
234000,-0.2,-2.7,81,101200,25,1415,275,4,0,4,500,0,500,150,70,3.1,9,9,7,330,0,999999099,0,0.08,0,88,0,0,0
234900,-0.2,-2.7,81,101200,25,1415,275,4,0,4,500,0,500,150,70,3.1,9,9,7,330,0,999999099,0,0.08,0,88,0,0,0
235800,-0.2,-2.7,81,101200,25,1415,275,4,0,4,500,0,500,150,70,3.1,9,9,7,330,0,999999099,0,0.08,0,88,0,0,0
236700,-0.2,-2.7,81,101200,25,1415,275,4,0,4,500,0,500,150,70,3.1,9,9,7,330,0,999999099,0,0.08,0,88,0,0,0
237600,-0.3,-2.7,82,101200,0,1415,283,0,0,0,0,0,0,0,110,2.1,10,10,10,390,9,999999999,0,0.08,0,88,0,0,0
238500,-0.3,-2.7,82,101200,0,1415,283,0,0,0,0,0,0,0,110,2.1,10,10,10,390,9,999999999,0,0.08,0,88,0,0,0
239400,-0.3,-2.7,82,101200,0,1415,283,0,0,0,0,0,0,0,110,2.1,10,10,10,390,9,999999999,0,0.08,0,88,0,0,0
240300,-0.3,-2.7,82,101200,0,1415,283,0,0,0,0,0,0,0,110,2.1,10,10,10,390,9,999999999,0,0.08,0,88,0,0,0
241200,0,-2.4,82,101200,0,1415,284,0,0,0,0,0,0,0,100,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
242100,0,-2.4,82,101200,0,1415,284,0,0,0,0,0,0,0,100,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
243000,0,-2.4,82,101200,0,1415,284,0,0,0,0,0,0,0,100,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
243900,0,-2.4,82,101200,0,1415,284,0,0,0,0,0,0,0,100,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
244800,-0.1,-3.1,78,101200,0,1415,283,0,0,0,0,0,0,0,50,1.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
245700,-0.1,-3.1,78,101200,0,1415,283,0,0,0,0,0,0,0,50,1.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
246600,-0.1,-3.1,78,101200,0,1415,283,0,0,0,0,0,0,0,50,1.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
247500,-0.1,-3.1,78,101200,0,1415,283,0,0,0,0,0,0,0,50,1.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
248400,-0.1,-3.6,75,101300,0,1415,283,0,0,0,0,0,0,0,120,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
249300,-0.1,-3.6,75,101300,0,1415,283,0,0,0,0,0,0,0,120,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
250200,-0.1,-3.6,75,101300,0,1415,283,0,0,0,0,0,0,0,120,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
251100,-0.1,-3.6,75,101300,0,1415,283,0,0,0,0,0,0,0,120,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
252000,0.4,-2.8,77,101200,0,1415,285,0,0,0,0,0,0,0,90,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
252900,0.4,-2.8,77,101200,0,1415,285,0,0,0,0,0,0,0,90,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
253800,0.4,-2.8,77,101200,0,1415,285,0,0,0,0,0,0,0,90,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
254700,0.4,-2.8,77,101200,0,1415,285,0,0,0,0,0,0,0,90,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
255600,0.4,-3.3,74,101300,0,1415,285,0,0,0,0,0,0,0,100,1.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
256500,0.4,-3.3,74,101300,0,1415,285,0,0,0,0,0,0,0,100,1.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
257400,0.4,-3.3,74,101300,0,1415,285,0,0,0,0,0,0,0,100,1.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
258300,0.4,-3.3,74,101300,0,1415,285,0,0,0,0,0,0,0,100,1.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
259200,0.6,-3.2,73,101300,0,1415,286,0,0,0,0,0,0,0,100,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
260100,0.6,-3.2,73,101300,0,1415,286,0,0,0,0,0,0,0,100,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
261000,0.6,-3.2,73,101300,0,1415,286,0,0,0,0,0,0,0,100,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
261900,0.6,-3.2,73,101300,0,1415,286,0,0,0,0,0,0,0,100,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
262800,0.6,-2.6,77,101300,0,1415,286,0,0,0,0,0,0,0,120,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
263700,0.6,-2.6,77,101300,0,1415,286,0,0,0,0,0,0,0,120,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
264600,0.6,-2.6,77,101300,0,1415,286,0,0,0,0,0,0,0,120,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
265500,0.6,-2.6,77,101300,0,1415,286,0,0,0,0,0,0,0,120,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
266400,0.5,-3,75,101300,0,1415,286,0,0,0,0,0,0,0,100,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
267300,0.5,-3,75,101300,0,1415,286,0,0,0,0,0,0,0,100,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
268200,0.5,-3,75,101300,0,1415,286,0,0,0,0,0,0,0,100,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
269100,0.5,-3,75,101300,0,1415,286,0,0,0,0,0,0,0,100,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
270000,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,110,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
270900,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,110,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
271800,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,110,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
272700,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,110,2.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
273600,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,110,0.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
274500,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,110,0.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
275400,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,110,0.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
276300,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,110,0.5,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
277200,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,130,4.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
278100,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,130,4.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
279000,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,130,4.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
279900,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,130,4.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
280800,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,150,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
281700,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,150,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
282600,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,150,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
283500,0.4,-3.1,75,101300,0,1415,285,0,0,0,0,0,0,0,150,3.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
284400,0.4,-2.8,77,101300,0,1415,285,0,0,0,0,0,0,0,150,3.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
285300,0.4,-2.8,77,101300,0,1415,285,0,0,0,0,0,0,0,150,3.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
286200,0.4,-2.8,77,101300,0,1415,285,0,0,0,0,0,0,0,150,3.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
287100,0.4,-2.8,77,101300,0,1415,285,0,0,0,0,0,0,0,150,3.6,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
288000,0.4,-2.3,80,101400,0,1415,286,0,0,0,0,0,0,0,140,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
288900,0.4,-2.3,80,101400,0,1415,286,0,0,0,0,0,0,0,140,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
289800,0.4,-2.3,80,101400,0,1415,286,0,0,0,0,0,0,0,140,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
290700,0.4,-2.3,80,101400,0,1415,286,0,0,0,0,0,0,0,140,2.1,10,10,10,450,9,999999999,0,0.08,0,88,0,0,0
291600,0.1,-2.9,78,101400,27,1415,284,3,0,3,300,0,300,100,130,2.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
292500,0.1,-2.9,78,101400,27,1415,284,3,0,3,300,0,300,100,130,2.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
293400,0.1,-2.9,78,101400,27,1415,284,3,0,3,300,0,300,100,130,2.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
294300,0.1,-2.9,78,101400,27,1415,284,3,0,3,300,0,300,100,130,2.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
295200,0.4,-1.1,89,101400,180,1415,287,22,0,22,2500,0,2500,840,130,2.6,10,10,5,450,0,999999099,0,0.08,0,88,0,0,0
296100,0.4,-1.1,89,101400,180,1415,287,22,0,22,2500,0,2500,840,130,2.6,10,10,5,450,0,999999099,0,0.08,0,88,0,0,0
297000,0.4,-1.1,89,101400,180,1415,287,22,0,22,2500,0,2500,840,130,2.6,10,10,5,450,0,999999099,0,0.08,0,88,0,0,0
297900,0.4,-1.1,89,101400,180,1415,287,22,0,22,2500,0,2500,840,130,2.6,10,10,5,450,0,999999099,0,0.08,0,88,0,0,0
298800,0.5,-2.4,79,101400,314,1415,286,49,0,49,5700,0,5700,1940,160,3.1,10,10,5,450,0,999999099,0,0.08,0,88,0,0,0
299700,0.5,-2.4,79,101400,314,1415,286,49,0,49,5700,0,5700,1940,160,3.1,10,10,5,450,0,999999099,0,0.08,0,88,0,0,0
300600,0.5,-2.4,79,101400,314,1415,286,49,0,49,5700,0,5700,1940,160,3.1,10,10,5,450,0,999999099,0,0.08,0,88,0,0,0
301500,0.5,-2.4,79,101400,314,1415,286,49,0,49,5700,0,5700,1940,160,3.1,10,10,5,450,0,999999099,0,0.08,0,88,0,0,0
302400,0.9,-2.7,75,101400,399,1415,288,69,0,69,8000,0,8000,2760,150,3.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
303300,0.9,-2.7,75,101400,399,1415,288,69,0,69,8000,0,8000,2760,150,3.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
304200,0.9,-2.7,75,101400,399,1415,288,69,0,69,8000,0,8000,2760,150,3.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
305100,0.9,-2.7,75,101400,399,1415,288,69,0,69,8000,0,8000,2760,150,3.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
306000,1.2,-2.5,75,101400,427,1415,289,76,0,76,8800,0,8800,3060,170,3.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
306900,1.2,-2.5,75,101400,427,1415,289,76,0,76,8800,0,8800,3060,170,3.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
307800,1.2,-2.5,75,101400,427,1415,289,76,0,76,8800,0,8800,3060,170,3.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
308700,1.2,-2.5,75,101400,427,1415,289,76,0,76,8800,0,8800,3060,170,3.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
309600,1,-2.9,73,101300,399,1415,288,69,0,69,8000,0,8000,2760,180,3.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
310500,1,-2.9,73,101300,399,1415,288,69,0,69,8000,0,8000,2760,180,3.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
311400,1,-2.9,73,101300,399,1415,288,69,0,69,8000,0,8000,2760,180,3.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
312300,1,-2.9,73,101300,399,1415,288,69,0,69,8000,0,8000,2760,180,3.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
313200,1,-2.7,74,101300,314,1415,288,50,0,50,5700,0,5700,1940,170,4.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
314100,1,-2.7,74,101300,314,1415,288,50,0,50,5700,0,5700,1940,170,4.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
315000,1,-2.7,74,101300,314,1415,288,50,0,50,5700,0,5700,1940,170,4.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
315900,1,-2.7,74,101300,314,1415,288,50,0,50,5700,0,5700,1940,170,4.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
316800,1,-2.7,74,101300,180,1415,288,22,0,22,2600,0,2600,840,180,4.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
317700,1,-2.7,74,101300,180,1415,288,22,0,22,2600,0,2600,840,180,4.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
318600,1,-2.7,74,101300,180,1415,288,22,0,22,2600,0,2600,840,180,4.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
319500,1,-2.7,74,101300,180,1415,288,22,0,22,2600,0,2600,840,180,4.1,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
320400,0.2,-3.1,76,101300,27,1415,284,3,0,3,300,0,300,100,170,3.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
321300,0.2,-3.1,76,101300,27,1415,284,3,0,3,300,0,300,100,170,3.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
322200,0.2,-3.1,76,101300,27,1415,284,3,0,3,300,0,300,100,170,3.6,10,10,5,450,0,999999919,0,0.08,0,88,0,0,0
