Koordinatensystem : Lambert konform konisch
Rechtswert        : 3835500 Meter
Hochwert          : 2375500 Meter
Hoehenlage        : 207 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3835500 2375500  1  7  6   6.1 1000 234  3.1 7  4.8  82    0    0 316 -341  2
3835500 2375500  1  7  7   5.9 1000 205  2.2 8  4.9  83    0    0 315 -340  2
3835500 2375500  1  7  8   6.2 1001 219  2.3 8  5.0  85    0    0 321 -339  2
3835500 2375500  1  7  9   6.2 1001 211  1.8 8  5.1  86    0    1 321 -338  2
3835500 2375500  1  7 10   7.1 1002 253  1.9 8  5.2  84    0   29 321 -338  2
3835500 2375500  1  7 11   6.1 1002 237  1.5 8  5.4  87    0   45 321 -340  2
3835500 2375500  1  7 12   7.1 1002 235  0.6 7  5.6  91    0   52 316 -346  2
3835500 2375500  1  7 13   7.6 1002 213  1.2 8  5.8  90    0   58 319 -352  2
3835500 2375500  1  7 14   7.5 1002 229  1.1 7  5.8  89    0   56 318 -355  2
3835500 2375500  1  7 15   7.2 1001 264  1.2 7  5.7  89    0   50 308 -356  2
3835500 2375500  1  7 16   7.3 1001  40  1.2 8  5.7  89    0   29 312 -353  2
3835500 2375500  1  7 17   7.1 1001  49  1.1 7  5.6  88    0    6 309 -345  2
3835500 2375500  1  7 18   6.6 1001  88  1.2 7  5.5  89    0    0 300 -334  2
3835500 2375500  1  7 19   5.7 1000  64  1.2 8  5.5  92    0    0 303 -326  2
3835500 2375500  1  7 20   6.1 1000 124  1.0 8  5.4  93    0    0 310 -322  2
3835500 2375500  1  7 21   6.5 1000 246  1.2 8  5.4  90    0    0 310 -320  2
3835500 2375500  1  7 22   6.3 1000 286  1.1 8  5.5  90    0    0 310 -320  2
3835500 2375500  1  7 23   5.3  999 292  1.1 8  5.4  93    0    0 308 -320  2
3835500 2375500  1  7 24   6.0  999 282  1.8 8  5.4  94    0    0 310 -320  2
3835500 2375500  1  8  1   6.4 1000 279  2.6 8  5.4  91    0    0 313 -320  2
3835500 2375500  1  8  2   6.2 1000 274  1.9 8  5.4  90    0    0 317 -320  2
3835500 2375500  1  8  3   6.1 1000 267  2.0 6  5.4  90    0    0 309 -320  2
3835500 2375500  1  8  4   5.8 1000 266  1.4 6  5.3  91    0    0 300 -319  2
3835500 2375500  1  8  5   4.8  999 273  2.0 7  5.2  92    0    0 304 -318  2
3835500 2375500  1  8  6   5.2  998 279  3.2 7  5.0  91    0    0 310 -317  2
3835500 2375500  1  8  7   5.6  998 271  3.7 7  5.0  88    0    0 311 -317  2
3835500 2375500  1  8  8   5.5  998 261  3.9 5  4.9  85    0    0 299 -317  2
3835500 2375500  1  8  9   4.6  998 260  4.5 4  4.7  86    3   12 278 -316  2
3835500 2375500  1  8 10   6.1  999 246  4.0 3  4.7  83   51   54 267 -317  2
3835500 2375500  1  8 11   7.1 1000 221  4.1 1  4.7  76  138   80 251 -318  2
3835500 2375500  1  8 12   7.4 1000 217  4.2 1  4.6  71  187   99 240 -321  2
3835500 2375500  1  8 13   8.6 1000 188  4.5 1  4.4  66  219   99 243 -328  2
3835500 2375500  1  8 14   8.7  999 160  4.8 5  4.5  64   86  132 268 -337  2
3835500 2375500  1  8 15   8.5  999 150  3.3 7  4.7  67   15   98 303 -341  2
3835500 2375500  1  8 16   8.1  998 168  3.3 8  4.7  68    0   37 319 -340  2
3835500 2375500  1  8 17   7.4  999 235  3.4 8  4.7  71    0    6 323 -333  2
3835500 2375500  1  8 18   6.8  999 231  2.6 8  4.8  75    0    0 320 -326  2
3835500 2375500  1  8 19   6.9  999 223  2.6 7  4.8  77    0    0 314 -323  2
3835500 2375500  1  8 20   7.5  999 213  1.4 7  4.8  75    0    0 308 -321  2
3835500 2375500  1  8 21   6.0  999 195  1.8 8  4.8  77    0    0 312 -320  2
3835500 2375500  1  8 22   6.5  999 219  2.4 8  4.7  78    0    0 317 -321  2
3835500 2375500  1  8 23   6.3  998 224  2.3 8  4.7  77    0    0 317 -320  2
3835500 2375500  1  8 24   5.5  998 207  2.1 7  4.6  79    0    0 310 -320  2
3835500 2375500  1  9  1   6.9  998 215  2.8 8  4.7  78    0    0 310 -320  2
3835500 2375500  1  9  2   5.9  998 226  2.1 8  4.7  78    0    0 317 -320  2
3835500 2375500  1  9  3   5.9  997 230  1.6 8  4.7  81    0    0 316 -320  2
3835500 2375500  1  9  4   6.4  997 235  1.0 8  4.8  80    0    0 318 -320  2
3835500 2375500  1  9  5   5.6  997 226  1.4 8  4.9  83    0    0 318 -320  2
3835500 2375500  1  9  6   5.2  997 218  0.7 8  5.0  88    0    0 317 -320  2
3835500 2375500  1  9  7   5.4  997 226  1.9 6  5.1  90    0    0 306 -320  2
3835500 2375500  1  9  8   5.5  997 245  1.4 8  5.2  91    0    0 307 -320  2
3835500 2375500  1  9  9   5.4  997 202  1.9 8  5.3  94    0    8 318 -321  2
3835500 2375500  1  9 10   6.2  998 199  1.9 8  5.5  94    0   40 319 -324  2
3835500 2375500  1  9 11   5.9  998 241  2.3 8  5.6  94    0   45 320 -330  2
3835500 2375500  1  9 12   6.3  998 162  2.2 8  5.7  96    0   42 320 -338  2
3835500 2375500  1  9 13   6.7  998 134  1.8 8  5.9  96    0   60 321 -344  2
3835500 2375500  1  9 14   7.3  998 209  1.9 8  6.0  95    0   46 323 -348  2
3835500 2375500  1  9 15   7.5  998 240  1.1 8  6.0  92    0   62 324 -348  2
3835500 2375500  1  9 16   7.6  998  43  1.2 8  5.9  90    0   41 323 -346  2
3835500 2375500  1  9 17   7.0  998  61  1.6 8  5.8  90    2   13 322 -343  2
3835500 2375500  1  9 18   7.0  999  57  1.8 8  5.7  90    0    0 320 -340  2
3835500 2375500  1  9 19   6.6  999  55  2.0 7  5.7  92    0    0 314 -339  2
3835500 2375500  1  9 20   6.0 1000  50  2.7 7  5.7  94    0    0 307 -338  2
3835500 2375500  1  9 21   5.6  999  43  2.9 8  5.6  97    0    0 310 -337  2
3835500 2375500  1  9 22   5.2 1000   3  3.1 8  5.5  98    0    0 313 -336  2
3835500 2375500  1  9 23   4.5 1001   6  4.8 8  5.3  97    0    0 312 -336  2
3835500 2375500  1  9 24   3.8 1001   5  5.2 7  5.0  96    0    0 306 -335  2
3835500 2375500  1 10  1   3.4 1002  13  3.7 8  4.8  96    0    0 304 -333  2
3835500 2375500  1 10  2   3.2 1002  20  3.8 8  4.7  96    0    0 309 -331  2
3835500 2375500  1 10  3   2.8 1003  35  5.0 8  4.5  96    0    0 308 -330  2
3835500 2375500  1 10  4   2.8 1004  30  4.3 8  4.4  94    0    0 307 -329  2
3835500 2375500  1 10  5   1.8 1004  20  4.3 8  4.3  95    0    0 304 -327  2
3835500 2375500  1 10  6   1.5 1004 360  4.0 8  4.2  97    0    0 301 -325  2
3835500 2375500  1 10  7   1.3 1005 339  3.4 8  4.1  98    0    0 299 -323  2
3835500 2375500  1 10  8   1.0 1005 349  4.0 8  4.1  98    0    0 298 -323  2
3835500 2375500  1 10  9   1.2 1006 351  3.7 8  4.0  98    0    5 297 -324  2
3835500 2375500  1 10 10   1.5 1007 349  4.0 8  4.1  96    7   59 298 -325  2
3835500 2375500  1 10 11   1.4 1007   2  3.2 8  4.1  97    2   75 297 -327  2
3835500 2375500  1 10 12   1.8 1008 357  2.9 8  4.1  96    0   47 298 -329  2
3835500 2375500  1 10 13   2.1 1008   1  3.3 8  4.2  95    0   49 300 -331  2
3835500 2375500  1 10 14   2.2 1008 352  3.6 7  4.2  95    0   53 297 -332  2
3835500 2375500  1 10 15   2.3 1008  10  3.4 7  4.2  94    0   48 292 -334  2
3835500 2375500  1 10 16   2.2 1008   1  2.3 8  4.3  96    0   30 297 -335  2
3835500 2375500  1 10 17   2.5 1008   5  1.7 8  4.4  96    0    9 301 -334  2
3835500 2375500  1 10 18   2.4 1009   4  2.9 8  4.4  96    0    0 299 -332  2
3835500 2375500  1 10 19   2.4 1009   2  3.9 8  4.4  96    0    0 298 -331  2
3835500 2375500  1 10 20   2.4 1009 355  3.5 7  4.4  97    0    0 291 -330  2
3835500 2375500  1 10 21   2.6 1010   1  2.7 8  4.4  97    0    0 289 -328  2
3835500 2375500  1 10 22   2.7 1010  11  2.9 8  4.5  97    0    0 292 -327  2
3835500 2375500  1 10 23   2.7 1010  11  2.9 8  4.5  97    0    0 291 -326  2
3835500 2375500  1 10 24   2.6 1010  17  2.8 8  4.5  97    0    0 290 -325  2
3835500 2375500  1 11  1   2.5 1010  16  3.0 8  4.4  97    0    0 288 -323  2
3835500 2375500  1 11  2   2.5 1010  10  3.0 8  4.4  97    0    0 287 -322  2
3835500 2375500  1 11  3   2.5 1010 349  2.8 8  4.4  97    0    0 286 -321  2
3835500 2375500  1 11  4   2.5 1011 348  3.1 8  4.4  97    0    0 286 -320  2
3835500 2375500  1 11  5   2.4 1011   6  2.5 8  4.4  98    0    0 286 -320  2
3835500 2375500  1 11  6   2.5 1011   8  2.1 8  4.4  97    0    0 285 -318  2
3835500 2375500  1 11  7   2.7 1011  39  2.5 6  4.4  96    0    0 277 -315  2
3835500 2375500  1 11  8   2.6 1011   9  2.3 8  4.4  96    0    0 277 -313  2
3835500 2375500  1 11  9   2.6 1012  11  1.5 8  4.4  96    0    6 286 -313  2
3835500 2375500  1 11 10   2.7 1012   9  0.8 8  4.4  96    0   41 287 -314  2
3835500 2375500  1 11 11   2.9 1012 321  1.5 7  4.5  96    0   48 285 -316  2
3835500 2375500  1 11 12   3.3 1013   3  2.1 7  4.5  94    0   49 285 -318  2
3835500 2375500  1 11 13   3.6 1012  17  2.4 6  4.5  92    0   52 284 -321  2
3835500 2375500  1 11 14   3.9 1012  15  2.0 6  4.5  91    0   54 282 -324  2
3835500 2375500  1 11 15   3.8 1011 355  2.7 8  4.5  90    0   35 294 -325  2
3835500 2375500  1 11 16   3.7 1011  11  2.8 8  4.5  90    0   28 306 -323  2
3835500 2375500  1 11 17   3.6 1011  10  2.8 7  4.5  91    0    9 300 -321  2
3835500 2375500  1 11 18   3.3 1012  17  1.8 8  4.5  93    0    0 299 -319  2
3835500 2375500  1 11 19   3.4 1012  17  2.6 7  4.5  93    0    0 298 -316  2
3835500 2375500  1 11 20   3.1 1012  24  2.5 8  4.5  93    0    0 298 -314  2
3835500 2375500  1 11 21   3.1 1012  30  2.1 8  4.5  94    0    0 302 -313  2
3835500 2375500  1 11 22   3.0 1012  30  2.3 7  4.4  94    0    0 296 -313  2
3835500 2375500  1 11 23   3.0 1011  28  1.7 7  4.4  92    0    0 289 -312  2
3835500 2375500  1 11 24   2.7 1011  30  1.4 7  4.3  92    0    0 286 -311  2
3835500 2375500  1 12  1   2.2 1011  32  1.5 2  4.2  92    0    0 260 -309  2
3835500 2375500  1 12  2   1.9 1010   6  1.5 3  4.1  92    0    0 240 -306  2
3835500 2375500  1 12  3   1.9 1010  29  1.2 4  4.0  93    0    0 248 -304  2
3835500 2375500  1 12  4   1.7 1010  66  0.9 4  4.0  93    0    0 253 -302  2
3835500 2375500  1 12  5   1.6 1009  51  1.4 4  4.0  93    0    0 253 -301  2
3835500 2375500  1 12  6   2.0 1009  52  0.8 5  3.9  89    0    0 257 -300  2
3835500 2375500  1 12  7   1.9 1009 205  1.8 7  3.8  86    0    0 270 -298  2
3835500 2375500  1 12  8   1.9 1008 206  1.5 8  3.8  86    0    0 283 -297  2
3835500 2375500  1 12  9   2.0 1008 204  1.4 8  3.7  85    0    8 287 -297  2
3835500 2375500  1 12 10   2.3 1008 184  2.0 6  3.6  82    1   54 278 -300  2
3835500 2375500  1 12 11   2.8 1008 196  2.1 6  3.6  78    0   69 268 -305  2
3835500 2375500  1 12 12   3.0 1008 216  2.0 6  3.5  75    0   65 267 -312  2
3835500 2375500  1 12 13   3.3 1007 190  1.0 6  3.5  72    0   65 265 -316  2
3835500 2375500  1 12 14   3.2 1007 230  1.7 6  3.4  71    0   57 262 -318  2
3835500 2375500  1 12 15   3.4 1006 161  1.1 7  3.4  70    0   47 262 -319  2
3835500 2375500  1 12 16   3.2 1005 199  1.4 7  3.4  71    0   29 264 -319  2
3835500 2375500  1 12 17   3.1 1005 205  1.3 7  3.4  71    0    9 261 -318  2
3835500 2375500  1 12 18   2.9 1004 144  1.4 7  3.4  71    0    0 259 -314  2
3835500 2375500  1 12 19   2.8 1004 165  0.9 7  3.4  72    0    0 257 -309  2
3835500 2375500  1 12 20   2.5 1004 118  0.9 6  3.4  73    0    0 252 -306  2
3835500 2375500  1 12 21   2.3 1004 108  1.4 6  3.4  75    0    0 247 -303  2
3835500 2375500  1 12 22   2.2 1003 103  0.9 7  3.4  75    0    0 249 -300  2
3835500 2375500  1 12 23   2.3 1003 293  2.2 7  3.4  75    0    0 251 -298  2
3835500 2375500  1 12 24   1.6 1002 271  2.9 5  3.4  77    0    0 244 -297  2
3835500 2375500  1 13  1   1.0 1002 262  2.5 3  3.3  80    0    0 233 -298  2
3835500 2375500  1 13  2   0.4 1001 149  3.2 2  3.2  80    0    0 225 -298  2
3835500 2375500  1 13  3   0.0 1000 241  3.1 1  3.1  79    0    0 218 -296  2
3835500 2375500  1 13  4  -0.3 1000 261  2.3 1  3.0  78    0    0 214 -295  2
3835500 2375500  1 13  5  -0.2  999 248  1.4 1  3.0  79    0    0 214 -297  2
3835500 2375500  1 13  6  -1.5  999 256  1.4 3  3.0  84    0    0 219 -298  2
3835500 2375500  1 13  7  -1.1  999 267  1.9 4  3.1  89    0    0 228 -298  2
3835500 2375500  1 13  8  -1.3  998 268  1.7 3  3.2  90    0    0 229 -299  2
3835500 2375500  1 13  9  -0.9  998 269  1.1 3  3.2  90    2   14 226 -298  2
3835500 2375500  1 13 10  -0.4  998 282  1.0 1  3.3  89   55   59 220 -300  2
3835500 2375500  1 13 11   0.8  997 275  1.0 0  3.4  87  133   90 212 -304  2
3835500 2375500  1 13 12   2.6  997 360  1.1 1  3.6  82  186  108 216 -311  2
3835500 2375500  1 13 13   4.0  996  25  1.2 1  3.8  77  219  109 224 -316  2
3835500 2375500  1 13 14   5.7  995  43  1.4 1  3.9  72  215  100 228 -319  2
3835500 2375500  1 13 15   7.0  995  47  2.3 0  3.9  65  166   83 231 -322  2
3835500 2375500  1 13 16   6.1  995  51  2.7 0  3.9  64   90   57 228 -321  2
3835500 2375500  1 13 17   5.3  995  45  2.0 3  3.8  66   18   18 237 -319  2
3835500 2375500  1 13 18   3.4  994 349  2.3 4  3.8  72    0    0 248 -317  2
3835500 2375500  1 13 19   2.5  994 332  2.0 1  3.8  80    0    0 238 -312  2
3835500 2375500  1 13 20   2.0  994 352  3.2 1  3.8  84    0    0 227 -307  2
3835500 2375500  1 13 21   1.1  994 323  2.7 0  3.6  84    0    0 222 -303  2
3835500 2375500  1 13 22   0.4  995 320  2.5 0  3.5  85    0    0 217 -299  2
3835500 2375500  1 13 23  -0.3  995 318  2.8 0  3.4  89    0    0 216 -297  2
3835500 2375500  1 13 24  -0.6  995 316  2.5 0  3.4  92    0    0 214 -297  2
3835500 2375500  1 14  1  -1.1  995 293  2.9 3  3.4  93    0    0 224 -296  2
3835500 2375500  1 14  2  -1.2  995 261  3.6 3  3.4  95    0    0 233 -294  2
3835500 2375500  1 14  3  -0.9  994 238  3.8 2  3.4  95    0    0 231 -291  2
3835500 2375500  1 14  4   0.1  994 198  3.1 2  3.4  90    0    0 228 -289  2
3835500 2375500  1 14  5  -1.4  995 305  1.3 3  3.3  89    0    0 231 -287  2
3835500 2375500  1 14  6  -2.2  995 298  0.9 3  3.2  94    0    0 230 -286  2
3835500 2375500  1 14  7  -2.3  995 286  0.9 1  3.1  96    0    0 222 -289  2
3835500 2375500  1 14  8  -2.3  995 304  0.1 1  3.1  96    0    0 215 -292  2
3835500 2375500  1 14  9  -1.9  996 264  1.0 1  3.2  97    3   14 216 -292  2
3835500 2375500  1 14 10  -0.8  996 294  0.8 2  3.4  97   59   57 219 -293  2
3835500 2375500  1 14 11   1.1  996 304  0.8 0  3.5  91  144   82 220 -299  2
3835500 2375500  1 14 12   2.4  997 150  0.8 0  3.7  85  220   86 218 -306  2
3835500 2375500  1 14 13   3.5  996 283  1.0 0  3.8  80  257   82 221 -313  2
3835500 2375500  1 14 14   5.0  996 287  0.6 0  3.9  75  244   77 225 -317  2
3835500 2375500  1 14 15   5.9  997 243  1.4 0  4.0  71  186   67 228 -318  2
3835500 2375500  1 14 16   4.8  997   5  1.8 1  4.0  71  104   48 231 -318  2
3835500 2375500  1 14 17   3.8  996   6  2.1 2  3.9  74   21   17 233 -316  2
3835500 2375500  1 14 18   0.8  996  13  1.3 1  3.7  80    0    0 227 -310  2
3835500 2375500  1 14 19   0.2  997  16  2.1 0  3.5  88    0    0 217 -305  2
3835500 2375500  1 14 20  -0.3  998  12  1.8 0  3.5  92    0    0 214 -303  2
3835500 2375500  1 14 21  -0.2  998  13  1.9 1  3.6  94    0    0 215 -301  2
3835500 2375500  1 14 22  -0.8  999   6  1.4 0  3.6  96    0    0 215 -299  2
3835500 2375500  1 14 23  -1.2  999   4  1.3 1  3.5  97    0    0 213 -297  2
3835500 2375500  1 14 24  -1.8 1000   3  1.3 3  3.4  98    0    0 219 -295  2
3835500 2375500  1 15  1  -1.7 1000 344  2.2 2  3.3  98    0    0 220 -294  2
3835500 2375500  1 15  2  -1.5 1000   8  2.5 7  3.4  98    0    0 228 -293  2
3835500 2375500  1 15  3  -1.4 1001   3  2.3 8  3.4  99    0    0 241 -292  2
3835500 2375500  1 15  4  -1.6 1002   6  2.2 8  3.4 100    0    0 243 -291  2
3835500 2375500  1 15  5  -1.7 1002   6  2.7 8  3.4  99    0    0 243 -290  2
3835500 2375500  1 15  6  -1.6 1002   6  2.3 8  3.3  98    0    0 244 -289  2
3835500 2375500  1 15  7  -1.9 1002  12  2.2 7  3.3  99    0    0 244 -288  2
3835500 2375500  1 15  8  -2.2 1003  10  3.4 8  3.3 100    0    0 246 -287  2
3835500 2375500  1 15  9  -2.1 1004  17  3.1 7  3.3 100    0    8 248 -287  2
3835500 2375500  1 15 10  -1.9 1005  12  3.0 8  3.3  98    1   52 250 -288  2
3835500 2375500  1 15 11  -2.0 1005  16  2.8 7  3.2  97    0   67 252 -293  2
3835500 2375500  1 15 12  -2.1 1006  20  3.1 8  3.2  97    0   71 253 -300  2
3835500 2375500  1 15 13  -1.7 1006  16  3.1 8  3.2  95    0   82 258 -307  2
3835500 2375500  1 15 14  -1.4 1006  23  3.2 8  3.2  93    0   67 259 -311  2
3835500 2375500  1 15 15  -1.5 1005  30  3.6 8  3.2  93    0   64 259 -313  2
3835500 2375500  1 15 16  -2.1 1005  18  3.8 8  3.2  95    0   50 259 -312  2
3835500 2375500  1 15 17  -2.0 1006   7  2.8 4  3.2  97    0   16 246 -308  2
3835500 2375500  1 15 18  -2.0 1006  12  1.6 4  3.2  97    0    0 233 -302  2
3835500 2375500  1 15 19  -1.9 1007   8  1.8 8  3.2  97    0    0 245 -298  2
3835500 2375500  1 15 20  -1.7 1007   9  2.4 8  3.2  96    0    0 258 -296  2
3835500 2375500  1 15 21  -1.6 1007  27  4.1 8  3.2  95    0    0 260 -295  2
3835500 2375500  1 15 22  -1.8 1008  21  4.0 8  3.2  95    0    0 260 -295  2
3835500 2375500  1 15 23  -1.6 1008  18  4.0 8  3.2  95    0    0 261 -295  2
3835500 2375500  1 15 24  -1.8 1008  18  4.2 8  3.2  96    0    0 262 -294  2
3835500 2375500  1 16  1  -1.5 1008  11  3.9 7  3.2  96    0    0 259 -293  2
3835500 2375500  1 16  2  -1.7 1008   4  4.7 8  3.2  95    0    0 258 -292  2
3835500 2375500  1 16  3  -0.9 1008  16  6.0 8  3.2  93    0    0 262 -292  2
3835500 2375500  1 16  4  -1.1 1009  24  5.8 7  3.3  92    0    0 260 -291  2
3835500 2375500  1 16  5  -1.0 1009  34  4.5 7  3.2  92    0    0 257 -290  2
3835500 2375500  1 16  6  -1.5 1009  44  2.3 7  3.2  91    0    0 258 -290  2
3835500 2375500  1 16  7  -1.6 1009  50  2.0 7  3.1  92    0    0 260 -289  2
3835500 2375500  1 16  8  -1.5 1009  24  2.2 6  3.1  92    0    0 258 -289  2
3835500 2375500  1 16  9  -1.7 1009  58  1.8 6  3.1  92    0   14 255 -289  2
3835500 2375500  1 16 10  -1.0 1009  19  2.0 7  3.1  90   29   72 260 -290  2
3835500 2375500  1 16 11  -0.3 1010  49  3.2 5  3.2  89    6   98 260 -295  2
3835500 2375500  1 16 12   0.6 1010  15  2.0 6  3.4  87   10  129 261 -302  2
3835500 2375500  1 16 13   1.8 1010  54  3.2 5  3.4  82   96  164 265 -308  2
3835500 2375500  1 16 14   3.3 1010  19  2.9 3  3.1  69  196  119 256 -312  2
3835500 2375500  1 16 15   3.4 1009  61  3.2 1  3.0  62  161   97 240 -313  2
3835500 2375500  1 16 16   2.6 1009  21  3.8 2  3.0  64   92   66 236 -312  2
3835500 2375500  1 16 17   1.7 1009  20  3.8 1  3.0  67   21   21 233 -309  2
3835500 2375500  1 16 18   1.0 1009  14  3.5 1  2.9  70    0    0 227 -306  2
3835500 2375500  1 16 19  -0.1 1009  51  2.3 0  2.9  73    0    0 222 -306  2
3835500 2375500  1 16 20  -0.1 1010  55  2.4 1  2.8  74    0    0 222 -307  2
3835500 2375500  1 16 21  -0.8 1010  89  1.7 1  2.8  75    0    0 228 -308  2
3835500 2375500  1 16 22  -1.1 1010  27  1.0 2  2.8  79    0    0 233 -310  2
3835500 2375500  1 16 23  -1.8 1009  31  1.8 3  2.7  80    0    0 241 -311  2
3835500 2375500  1 16 24  -0.8 1010  14  2.2 6  2.7  77    0    0 262 -312  2
3835500 2375500  1 17  1  -2.5 1009 359  1.5 6  2.6  78    0    0 275 -312  2
3835500 2375500  1 17  2  -2.1 1009 238  1.6 7  2.7  84    0    0 276 -313  2
3835500 2375500  1 17  3  -1.9 1009 227  2.0 6  2.7  84    0    0 275 -313  2
3835500 2375500  1 17  4  -1.2 1009 194  2.6 5  2.7  80    0    0 263 -313  2
3835500 2375500  1 17  5  -1.8 1009 201  3.1 5  2.7  79    0    0 258 -313  2
3835500 2375500  1 17  6  -1.8 1008 200  1.9 8  2.8  84    0    0 277 -313  2
3835500 2375500  1 17  7  -1.0 1009 209  2.6 8  2.9  84    0    0 297 -314  2
3835500 2375500  1 17  8  -0.2 1009 213  4.0 8  2.9  80    0    0 300 -314  2
3835500 2375500  1 17  9   0.0 1008 217  3.7 8  2.9  77    0    6 301 -315  2
3835500 2375500  1 17 10   0.3 1008 214  3.4 8  3.0  78    3   62 303 -315  2
3835500 2375500  1 17 11   0.7 1008 215  4.0 6  3.1  79    0   77 290 -316  2
3835500 2375500  1 17 12   1.0 1008 214  3.4 8  3.2  80    0   40 291 -317  2
3835500 2375500  1 17 13   1.8 1008 216  3.7 7  3.3  79    0   62 301 -318  2
3835500 2375500  1 17 14   2.8 1007 213  3.4 8  3.5  77    0   46 304 -319  2
3835500 2375500  1 17 15   2.6 1006 210  3.2 8  3.6  77    0   28 314 -320  2
3835500 2375500  1 17 16   2.8 1006 225  3.1 8  3.6  77    0   18 314 -320  2
3835500 2375500  1 17 17   3.1 1005 222  2.8 8  3.7  78    0    4 316 -320  2
3835500 2375500  1 17 18   3.3 1005 219  2.7 8  3.9  80    0    0 318 -320  2
3835500 2375500  1 17 19   3.2 1004 219  2.5 8  4.1  84    0    0 320 -321  2
3835500 2375500  1 17 20   3.2 1004 217  2.9 8  4.1  86    0    0 322 -321  2
3835500 2375500  1 17 21   3.4 1004 219  2.3 8  4.2  87    0    0 323 -321  2
3835500 2375500  1 17 22   3.3 1004 215  2.2 8  4.3  88    0    0 324 -321  2
3835500 2375500  1 17 23   3.1 1004 214  2.3 8  4.3  88    0    0 323 -321  2
3835500 2375500  1 17 24   3.3 1004 207  2.4 8  4.3  89    0    0 323 -321  2
3835500 2375500  1 18  1   3.3 1004 206  2.7 8  4.3  89    0    0 324 -321  2
3835500 2375500  1 18  2   3.2 1003 207  2.3 8  4.3  90    0    0 323 -321  2
3835500 2375500  1 18  3   3.5 1003 208  2.7 8  4.4  90    0    0 322 -321  2
3835500 2375500  1 18  4   3.6 1003 211  3.1 8  4.4  90    0    0 322 -321  2
3835500 2375500  1 18  5   3.6 1003 213  3.0 8  4.5  90    0    0 321 -322  2
3835500 2375500  1 18  6   4.2 1002 214  3.7 8  4.5  89    0    0 321 -322  2
3835500 2375500  1 18  7   4.1 1001 216  2.3 8  4.5  87    0    0 321 -322  2
3835500 2375500  1 18  8   4.5 1001 213  2.4 8  4.5  86    0    0 322 -322  2
3835500 2375500  1 18  9   4.8 1001 208  4.4 8  4.5  83    0   13 323 -322  2
3835500 2375500  1 18 10   5.1 1000 206  4.4 7  4.5  82    0   48 317 -323  2
3835500 2375500  1 18 11   5.9 1000 208  4.6 4  4.6  80    5   98 292 -322  2
3835500 2375500  1 18 12   6.4 1000 211  4.1 4  4.6  78    0   88 275 -322  2
3835500 2375500  1 18 13   6.4 1000 216  5.3 3  4.6  76    6  132 270 -323  2
3835500 2375500  1 18 14   6.5 1000 223  2.4 5  4.7  77    2  114 277 -323  2
3835500 2375500  1 18 15   5.9  999 270  3.3 8  4.9  81    0   24 306 -325  2
3835500 2375500  1 18 16   6.2  999 290  4.1 8  5.0  85    0   13 323 -329  2
3835500 2375500  1 18 17   5.9  999 301  3.8 7  5.1  86    0    3 316 -332  2
3835500 2375500  1 18 18   5.5  999 297  3.0 7  5.1  88    0    0 309 -333  2
3835500 2375500  1 18 19   5.0  998 299  2.9 7  5.0  90    0    0 306 -331  2
3835500 2375500  1 18 20   4.9  999 274  2.8 7  5.0  91    0    0 303 -329  2
3835500 2375500  1 18 21   5.1  999 323  3.4 8  4.9  89    0    0 307 -327  2
3835500 2375500  1 18 22   5.0 1000 353  3.2 7  4.8  86    0    0 305 -328  2
3835500 2375500  1 18 23   4.2 1000 350  1.7 8  4.6  85    0    0 302 -328  2
3835500 2375500  1 18 24   4.1 1001   6  2.2 8  4.3  84    0    0 305 -326  2
3835500 2375500  1 19  1   3.3 1001  25  2.5 6  4.0  80    0    0 292 -325  2
