hour,EEX2018,EEX2015,EEX2035,Residualload2018,EEX2020
2138,0.05,12.48,26.77612513,22.945,19.65
2139,8.04,11.79,31.37681808,23.962,17.61
2140,13.41,10.22,33.56729733,25.95,16.99
2141,6.91,8.88,38.72728149,27.862,19.94
2142,14.27,15.23,29.81683912,29.382,24.94
2143,13.75,24.95,35.71452655,31.667,31.44
2144,18.66,25.99,36.44846184,34.73,30.94
2145,30.08,27.05,1.5627132,36.056,26.11
2146,30.06,27.29,5.861578191,36.013,22.4
2147,29.37,27.07,2.734210007,35.227,21.09
2148,31.06,27.05,5.156430864,33.327,21.09
2149,31.92,23.23,-1.260369479,32.088,19.12
2150,27.82,22.39,1.831491522,32.97,17.07
2151,22.59,18.01,-6.14869959,34.195,15.8
2152,23.02,14.96,-1.542666326,35.793,15.5
2153,22.89,13.87,38.83226399,38.374,21.52
2154,27.34,14.57,54.71077095,41.253,27.94
2155,31.02,21.94,72.67452696,42.966,38.93
2156,35.46,22.09,67.01898788,41.65,35.7
2157,37.31,19.23,66.3597915,39.663,28.6
2158,38.67,16.99,59.08618058,39.861,27.01
2159,36.02,12.59,58.77600178,37.184,24.38
2160,36.43,-7.5,56.60906513,34.355,23.39
2161,34.95,9.34,40.9152916,31.397,19.69
2162,28.46,0.05,41.71182255,28.724,19.91
2163,24.76,-8.1,1.264687335,27.602,19.59
2164,21.81,-1.07,35.50113924,26.971,19.01
2165,21.07,5.06,38.84678741,25.823,23.95
2166,21.82,16.99,33.38073434,24.877,30.97
2167,22.97,23.77,37.59946601,25.695,42.3
2168,23.05,29.55,38.57572777,28.511,35.11
2169,22.96,31,47.00250316,30.218,25.75
2170,24.37,29,59.14006608,30.023,23.94
2171,22.04,25.21,59.35029114,29.609,19.78
2172,23,20.66,58.07010365,25.842,20
2173,21.85,13.55,56.74741689,22.097,18.39
2174,22.05,15.3,46.92562471,19.37,17.5
2175,18.3,15.18,34.64284374,17.663,17.6
2176,13.72,20.07,29.58643732,18.243,17.86
2177,14.27,16.97,29.91289178,22.651,24.03
2178,13.46,24.27,59.16639342,27.588,31.44
2179,21.73,27.09,67.1384253,32.035,42.66
2180,31.5,33.99,75.71533937,34.482,33.53
2181,32.88,32.76,74.05085127,34.066,26.97
2182,31.87,28.36,75.40517335,33.84,26.61
2183,33.75,27.19,72.14047527,28.098,24.1
2184,33.48,22.25,59.37308746,29.562,22.26
2185,26.06,24.34,70.5441166,28.261,20.22
2186,24.97,22.95,70.43297086,28.14,19.67
2187,24.08,19.9,69.65350073,29.576,19.25
2188,20.46,24,67.5989175,31.263,19.31
2189,19.82,24.31,58.65927585,32.534,20.76
2190,22.94,24.93,41.32694104,32.472,25.43
2191,24.91,35.14,50.60320052,33.169,27.21
2192,28.89,43.98,77.01202749,33.758,27.96
2193,32.23,48.3,72.67960761,33.223,25.5
2194,33.1,48.24,93.56045042,30.047,21.97
2195,30.09,47.65,81.01585812,26.745,20.27
2196,30.92,42.92,69.69634113,24.112,19.35
2197,27.09,39.13,62.15586088,21.228,18.25
2198,24.93,31.92,62.03969202,20.249,17.3
2199,21.75,26.31,68.3519759,21.859,18.09
2200,21.82,24.64,66.4318936,25.319,19.11
2201,22.88,24.03,64.20289423,31.179,22.01
2202,25.1,24.65,57.82193742,36.799,26.9
2203,34.11,27.4,94.9857095,37.681,31.27
2204,37.66,34.62,62.57782993,35.959,34.97
2205,37.56,39.06,71.13459106,32.032,28.94
2206,37,39.03,76.6648074,28.884,28.31
2207,31.09,31.99,78.92064513,25.732,26.35
2208,23.12,24.47,63.5464092,23.313,24.18
2209,20.57,19.46,47.31032766,21.99,22.93
2210,14.53,23.19,43.36953797,21.606,21.8
2211,13.4,22.78,43.56164497,22.178,20.96
2212,12,22.98,39.7992041,24.419,20.8
2213,8.64,22.01,30.36769184,28.939,22.56
2214,18.54,22.6,40.52061187,36.846,25.31
2215,39.66,23.55,55.32518086,40.723,27.31
2216,43.93,24.33,52.6323734,42.421,27.8
2217,44.05,22.58,41.50601501,40.449,25
2218,43.25,19.46,50.41561067,36.862,21.1
2219,41.08,11.95,44.72714076,34.643,18.65
2220,41.59,15.39,38.59792421,33.342,12.42
2221,31.88,15.35,35.46566078,32.867,9.06
2222,35.89,12.91,35.62430665,33.983,4.64
2223,34.68,13.08,37.13112615,35.425,4.62
2224,37.9,15.31,36.94520221,38.671,6.65
2225,41.85,16.95,50.69504217,44.706,17.2
2226,44.54,25.07,43.72964329,49.789,22.71
2227,48.06,33.97,87.23604234,52.818,25.82
2228,49.95,40.49,64.4100995,52.063,27.3
2229,47.85,39.97,76.57092045,46.144,24.47
2230,42.87,38.95,63.02262719,40.638,25
2231,39.2,36.96,62.4170424,34.172,20.55
2232,30.09,29.7,50.39724182,30.393,21.69
2233,28.63,27.58,36.01524015,29.109,18.93
2234,26.91,25.47,38.67710221,26.728,18.15
2235,22.04,25.51,35.61957324,28.368,18.19
2236,15.25,25.38,36.66013117,29.101,18.47
2237,20.09,25.1,30.34540072,32.799,18.45
2238,28.46,25.29,37.48398276,41.269,23.76
2239,42.75,25.4,47.00968211,46.542,26.1
2240,48.5,27.32,52.52358713,48.677,26.45
2241,55.51,31.1,60.15579786,47.215,25.5
2242,48.76,32.84,71.6558003,46.036,23.03
2243,45,30.94,79.12814542,44.994,21.04
2244,44.9,29.03,76.25256815,42.906,20.24
2245,37.62,26.07,74.0948128,42.648,17.7
2246,34.9,25.12,63.69523219,41.76,17.08
2247,31.94,24.91,62.22940418,40.674,17.03
2248,32.07,24.81,61.0455458,41.667,17.07
2249,31.09,24.45,58.98323029,44.191,19.98
2250,39,26.01,51.33354166,46.653,25.57
2251,42.4,31.29,80.14791397,47.083,28.44
2252,42.79,31.09,74.52561711,46.967,33.54
2253,43.74,33.18,68.87257468,43.989,27.23
2254,42.54,33.21,64.01020442,41.598,29.15
2255,39.62,33.15,68.52669429,37.92,28
2256,32.09,27.32,65.55906029,32.83,25.1
2257,32.31,29.62,73.76651189,28.972,22.99
2258,28.79,26.08,68.33187923,26.52,21.1
2259,26.07,25.42,66.66648802,25.702,20.1
2260,21.6,25.08,58.23841368,25.585,19.8
2261,21.06,24.6,58.54061677,27.989,19.6
2262,27.82,24.72,39.69400756,34.546,21.79
2263,38.6,24.18,47.35812264,37.359,22.97
2264,45.22,24.72,59.68231876,38.08,21.97
2265,44.94,25.41,67.49160597,34.427,19
2266,41.93,25.33,75.75773537,32.106,14.98
2267,35.4,24.33,73.56769381,31.611,13.06
2268,29.57,25.34,67.67961542,29.854,14.28
2269,26,23.1,55.90414763,28.066,10.82
2270,25.07,16.39,56.39353362,27.159,10
2271,25.1,15.23,59.47698752,28.212,9.88
2272,25.07,12,52.0020715,29.204,15.74
2273,23.03,12.2,73.09522116,32.192,21.51
2274,29.87,18.45,75.25437626,35.323,26.84
2275,36.91,26.22,72.52053986,39.619,36.75
2276,40.77,30.57,60.88140321,42.009,32.67
2277,40.97,39,77.13066803,42.34,23.93
2278,40.04,37.63,71.31991638,41.043,21.54
2279,39.9,39.06,79.75182479,39.051,17.07
2280,35.49,34.97,61.14060115,37.67,17.99
2281,28.67,27.01,43.21490712,35.689,11.4
2282,29.41,25.17,36.45180919,35.678,9.82
2283,30,24.09,35.82193731,37.09,9.9
2284,29.06,24.07,31.13757632,39.467,8.17
2285,29,24.62,45.70524786,43.679,5.26
2286,34.35,24.79,24.26109487,51.009,5.53
2287,43.18,23.07,31.70759707,54.141,5.5
2288,53.79,25.05,34.98015728,51.926,8.05
2289,55.05,24.03,42.89945299,46.53,5.77
2290,43.98,25.13,49.46945706,40.949,4.55
2291,41.94,25.93,45.66520233,37.124,1.36
2292,38.06,26.14,56.61969844,33.026,-1.85
2293,32.6,25.98,46.54439995,30.773,-31.95
2294,29.9,24.03,38.68449865,29.541,-50.26
2295,30,18.06,37.98941139,29.823,-30.29
2296,28.63,15.35,34.61239778,31.698,-4.95
2297,28.65,16.68,43.82972088,35.889,4.48
2298,31.68,22.82,44.54585258,42.234,16.51
2299,38.76,28.27,61.41060673,46.481,19.9
2300,42.17,30.41,72.33015157,42.476,18.48
2301,42.99,37.99,69.97413294,35.935,10.39
2302,36.39,35.18,64.12329256,30.429,11.95
2303,28.01,34.44,52.61010163,25.845,8.65
2304,18.63,31.93,48.83387087,23.002,6.66
2305,19.05,34.67,42.76570171,21.425,4.28
2306,15.79,31.64,39.32059634,20.686,6.34
2307,13.27,30.68,40.88566702,20.906,3.7
2308,6.61,28.01,40.14558436,21.555,3.66
2309,7.67,29.28,45.66347997,22.302,5.09
2310,13.22,31.88,34.59282696,22.702,11.89
2311,14.33,47.58,43.00696489,24.689,21.81
2312,17.14,55.26,36.08227256,26.203,21.63
2313,18.97,46.62,33.42084237,25.385,18.73
2314,18.11,40.08,16.63175981,22.426,14.54
2315,13.22,31.12,9.613276282,19.569,11.19
2316,0.1,29.7,4.718094059,17.726,14.02
2317,-10.06,26.8,4.280190076,16.161,10.55
2318,-4.97,26.41,2.36359301,15.511,10
2319,-2.01,25.9,2.039881858,17.133,11.83
2320,7.57,27.58,39.57932846,20.361,14.83
2321,14.15,28.91,47.8369805,26.943,21.68
2322,22.7,35.07,58.61196533,34.658,31.01
2323,33.79,45,67.22617062,38.894,43.33
2324,40.45,49.94,69.63047273,36.907,45.33
2325,40.48,52.23,64.93969455,33.286,30.86
2326,31.91,45.16,63.13043627,31.279,28.92
2327,34.04,40.9,51.14883313,28.512,24.17
2328,29.9,32.36,52.69035382,26.246,20.05
2329,22.09,29.45,50.42613034,25.225,19.97
2330,20.82,28.74,54.49204882,25.422,20.61
2331,19.31,28.23,58.43849185,26.181,20.48
2332,19.39,28.28,52.80167574,27.784,21.65
2333,19.01,28.92,65.33636659,28.512,23.86
2334,19.1,30.86,70.38504741,28.355,31.98
2335,21.49,41.96,74.0254605,28.805,34.91
2336,19.35,51,78.89394177,29.359,31.32
2337,20.51,54.8,71.93636589,28.067,23.66
2338,22.39,54.09,69.21307601,26.128,19.19
2339,19.41,47.42,69.03931114,24.302,18.05
2340,18,44.43,66.58976845,21.331,17.55
2341,15.98,40.39,76.9212916,18.527,13.52
2342,13.2,39.91,53.60946749,18.344,12.89
2343,4.49,38.62,46.55602393,19.785,15.48
2344,12.36,40.45,38.787099,23.086,18
2345,16.28,41.11,34.45183311,29.943,22.66
2346,15.92,42.94,33.98305422,38.469,31.42
2347,29.1,46.01,60.65443351,44.213,40.1
2348,39.91,52.92,56.25413074,46.589,37.31
2349,43.07,58.24,52.00420858,45.51,27.4
2350,41.68,54.64,40.65404369,44.62,23.84
2351,41.1,47,35.88553534,41.451,19.05
2352,37.6,37.17,36.32597256,38.397,21.17
2353,38.53,31.77,32.5653943,37.641,20.53
2354,33.95,31.06,24.87983234,37.429,19.72
2355,32.28,30.97,24.19487669,37.714,19.87
2356,31.65,30.47,22.13706484,39.281,20.09
2357,31.82,31.24,26.67803627,43.678,23.15
2358,37.24,31.74,29.76275334,52.093,29.33
2359,47.99,45,49.69924657,55.285,29.7
2360,56.5,64.99,57.4872998,54.084,29.08
2361,62.13,69.03,69.5149238,50.701,25.91
2362,52.01,51.92,71.11971936,47.356,21.95
2363,47.77,43.11,74.33440772,46.537,21.69
2364,44.78,40.98,69.9854443,44.82,19.08
2365,42.94,32.22,56.48604125,43.271,17.92
2366,42.5,30.89,56.69879539,44.022,17.57
2367,40.57,31.01,55.68817038,45.3,19.54
2368,39.3,31.23,53.41132373,47.42,21.55
2369,41,36.05,55.8836823,50.895,25.9
2370,43.92,42.09,55.81226747,53.602,35.31
2371,47.69,52.11,72.95733351,53.739,49.12
2372,49.92,56.18,63.6916338,51.28,50.33
2373,46.26,59.98,76.65049498,44.831,39.03
2374,40.43,57.85,78.24097454,39.196,31.41
2375,39.34,49.38,59.13041143,34.234,27.34
2376,32.22,35.6,47.46303722,30.901,22.66
2377,34.3,29.99,40.47697483,29.797,21.3
2378,31.81,29.92,36.76970709,29.57,21.08
2379,29,29.36,32.07964476,30.554,20.9
2380,27.32,29.44,28.63179534,32.586,20.51
2381,28.05,29.47,28.45453522,36.326,22.68
2382,32.51,30.1,14.25790256,44.867,27.66
2383,41.37,43.95,38.32096079,47.81,29.7
2384,44.32,52.44,53.28029198,47.197,29.53
2385,42.98,54.25,53.84264868,43.939,25.21
2386,42.39,42.6,71.96927057,40.472,22.43
2387,38.04,35.13,57.29086584,37.968,21.26
2388,36.76,29.77,58.33509658,35.4,19.42
2389,42,28.21,55.81520444,34.499,17.4
2390,41.26,27.51,53.92921184,34.282,13.19
2391,30.89,26.43,54.93433914,34.655,16.41
2392,36.7,27.22,52.56534289,35.442,17.88
2393,34.03,28.23,56.57235705,37.191,23.18
2394,37.73,33.84,53.04563974,39.759,26.58
2395,40.46,42.96,73.20200009,41.093,30.92
2396,39.69,47.08,54.14269173,40.736,31.43
2397,39.11,48.56,61.00864006,37.633,30
2398,33.99,41.92,54.66990938,35.225,27.92
2399,30.95,35.97,44.75958257,32.696,25
2400,29.15,28.25,28.7307688,30.904,25.11
2401,21.63,34.02,20.84245129,30.265,25.02
2402,20.09,29.22,23.27002972,30.407,22
2403,19.96,25.91,33.9599624,31.109,24.59
2404,19.96,25.16,34.15736195,33.217,26.37
2405,21.44,25.14,42.21579895,37.076,26.86
2406,26.39,25.22,41.23321489,44.696,27.06
2407,36.49,25.43,51.56462123,49.098,28.57
2408,42.52,29.32,51.83804732,49.142,28
2409,43.37,29,60.7703915,46.087,24.58
2410,39.81,26.94,65.19416866,43.997,18.04
2411,38.3,26.26,68.75857555,41.621,17.06
2412,33.69,25.09,69.06921325,39.028,13.97
2413,30.66,15.58,55.98175338,37.685,10.55
2414,26.1,15.08,45.22446302,36.288,9.16
2415,26.06,15.05,53.76779094,36.655,10.03
2416,26.02,15.35,53.2833904,37.562,14
2417,26.06,15.74,51.1985327,40.075,24.54
2418,36.13,18.97,53.2827098,43.888,27
2419,38.62,23.94,71.14213084,47.055,31.43
2420,40.96,24.02,63.10628832,46.006,34.83
2421,40.96,24.5,54.11738267,41.511,31.57
2422,39.36,24.33,44.2051507,37.386,29.81
2423,34.87,23.93,41.46097871,33.017,25.18
2424,27,22.11,26.82906338,29.236,24.19
2425,24.96,-14.47,32.93041453,27.333,21.84
2426,21.76,-16.78,35.93248833,26.761,20.1
2427,23.04,-12.2,40.89233064,26.622,21.11
2428,20.85,0.1,43.41084527,27.899,23.01
2429,23.02,11.37,39.45557393,30.891,24.72
2430,27.64,14.3,44.1307139,37.894,24.92
2431,40.44,12.99,54.66162919,42.669,25.16
2432,41.57,14.27,69.17793946,43.35,25.04
2433,40.91,14.87,66.50268484,41.376,20.82
2434,32.55,14.25,74.31141783,38.646,14.3
2435,28.96,9.27,79.49993102,36.4,11.59
2436,26,0.08,66.59174911,32.479,12.33
2437,24.91,-4.96,64.61567689,31.532,8.6
2438,19.52,-65.06,51.18780805,31.468,5.1
2439,18.7,-79.94,55.52797065,33.309,7.28
2440,25.03,-65.02,50.46364467,36.245,14.01
2441,25.06,-19.11,50.88141077,41.259,20
2442,32.36,10.16,36.16453921,45.378,28.97
2443,39.66,20.98,72.07067596,46.69,35.11
2444,41.94,27.92,66.78374283,45.342,35.95
2445,40.92,31.93,76.884172,41.791,29.66
2446,37.2,29.54,80.38516585,38.84,24.91
2447,32.4,26.05,68.75224268,35.063,21.82
2448,26.83,20.3,50.97495954,32.845,21.8
2449,29.04,0.03,49.12029396,31.408,19.01
2450,27.04,-10.1,38.15292147,30.494,16.71
2451,25.01,-41.74,34.96986744,31.366,14.38
2452,25.09,-19.92,36.52222627,33.46,14.06
2453,28.57,-7.72,23.8456015,37.799,15.02
2454,35.31,0.44,13.81329439,45.525,15.74
2455,42.32,25.85,25.78577067,50.865,16
2456,47.93,39.97,47.73421468,52.759,14.06
2457,46.53,41.81,50.43526697,51.598,9.99
2458,46.79,29.67,55.82863706,51.633,5.18
2459,41.93,26.01,58.14087148,52.044,4.93
2460,40.48,25.67,72.83673246,50.608,4.98
2461,39.66,23.24,36.04274669,48.361,1.84
2462,36.83,22.73,10.58966089,45.96,0
2463,38.31,22.12,4.880178271,43.619,0.17
2464,38.02,23.08,3.859369584,44.159,3
2465,38.96,24.32,5.877816619,46.57,4.14
2466,39.47,26.54,-3.92598749,48.803,18.13
2467,40.03,34.06,37.72642616,49.439,25.17
2468,45.52,43.58,41.0536363,48.403,24.82
2469,46.49,52.32,40.49899079,44.353,21.97
2470,44.74,48.19,17.33707459,40.969,19.5
2471,42.89,42.97,17.97437524,36.853,8.2
2472,37.72,35.05,2.484397387,33.385,10.34
2473,31.2,30.06,2.736988909,31.554,0.07
2474,29.2,29.49,-0.283301438,30.189,1.72
2475,29,28.74,-3.972102016,30.317,0.77
2476,29.92,27.58,-4.436778858,30.431,0.02
2477,29.88,27.08,-4.173503524,31.108,-0.09
2478,32.03,29.47,0.3598543,32.373,-2.35
2479,35.84,42.23,-3.327951056,34.319,-5
2480,38.41,51.41,0.660280781,35.22,-5.91
2481,39.74,53.84,4.759945388,33.195,-4.94
2482,39.92,41.54,8.180983808,30.095,-5.09
2483,35.46,37.9,7.289616619,27.111,-19.91
2484,32.74,32.57,10.29677759,24.702,-55.62
2485,32.5,28.2,29.13227718,22.961,-70.1
2486,29.08,26.01,7.851573151,22.399,-78
2487,26.49,25.13,6.570510161,24.621,-78.15
2488,28.99,25.08,4.17856408,28.48,-74.97
2489,30.98,23.5,4.02094663,34.042,-39.94
2490,33.41,26.32,0.499280361,41.281,-1.77
2491,42.35,30.05,27.48948532,45.701,11.21
2492,46.04,39.18,42.4268641,47.438,9.76
2493,46.91,40.95,46.51145259,46.074,6.45
2494,45.02,33.42,42.01949784,43.817,9.29
2495,42.17,27.59,23.26824165,40.601,9.02
2496,39.99,24.26,26.26494959,36.901,3.79
2497,36,23.05,40.63120382,34.586,4.4
2498,31.59,24.07,42.59765065,33.65,3.9
2499,30.73,23.63,46.76619342,34.093,3.96
2500,29.16,24.06,56.64164719,34.567,4.6
2501,28.78,24.7,57.22418998,34.781,15.88
2502,27.64,25.74,69.63517615,34.535,25.24
2503,29.02,38.15,78.04419489,35.382,32.74
2504,28.97,44.97,78.62473333,36.506,31.14
2505,31.87,41.93,83.7161514,35.248,23.68
2506,30.95,33.52,85.99952179,33.915,21.86
2507,30.17,26.5,84.18042306,32.957,19.73
2508,32,23.54,75.98515066,30.898,17.13
2509,29.05,20.09,80.17631456,29.08,16.12
2510,24.62,14.04,66.88440572,27.686,13.54
2511,19.11,12.3,64.33023716,28.433,15.03
2512,19.84,13.73,66.42179579,32.023,19.1
2513,22.65,13.13,73.94029527,37.571,23.15
2514,32.7,19.92,83.43786892,42.623,26.82
2515,39.1,26.46,102.154728,46.152,33.38
2516,41.83,35.78,82.31227596,47.622,39.91
2517,42.49,41.59,82.60565742,45.612,31.45
2518,41.73,37.96,63.46186872,43.603,26.77
2519,40.6,32.61,59.28503452,39.858,24.28
2520,38.9,25.62,50.77800866,37.351,19.87
2521,37.34,25.31,42.09597586,36.318,17.08
2522,33.49,25.08,33.70077154,35.873,17
2523,32.77,25,28.69686775,36.902,16.37
2524,32.99,24.99,21.45778277,38.738,16.57
2525,32.94,25.07,18.72601493,43.38,19.1
2526,37.4,29.79,8.563748241,52.445,25.15
2527,47.2,43.13,28.91866366,57.217,26.09
2528,56.1,50.03,42.46091941,58.418,24.99
2529,64.99,52,46.58330424,56.851,21.2
2530,58.97,39.9,60.30562457,54.717,14.29
2531,55.74,30.61,59.58819075,53.52,14.16
2532,52.97,29.29,52.97289305,51.859,8.07
2533,51.81,26.94,53.41648211,50.543,8
2534,49.99,25.51,33.80290632,49.884,4.46
2535,46.3,25.33,35.27019982,49.776,8.05
2536,45.79,27.63,36.15509953,49.318,12.13
2537,44.51,30.04,44.1354572,50.999,21.85
2538,45.74,35.04,32.66200724,54.1,27.34
2539,48.49,41.56,62.07286046,56.773,37.84
2540,52.84,47.23,48.60152053,57.537,41.91
2541,55,49.49,48.96706189,55.36,31.34
2542,49.19,45.1,49.48106387,51.205,26.25
2543,44.46,39.37,53.15632484,46.444,24.99
2544,42,29.59,40.86388846,42.375,20.81
2545,36.96,29.22,43.36833053,40.558,20.61
2546,36.71,29.43,44.51830967,39.654,21.02
2547,36.5,29.02,49.51613076,39.577,21.1
2548,35.5,27.8,43.48122151,41.377,21.1
2549,35.91,27.72,41.36128098,45.093,23.73
2550,35.24,30.03,40.73520682,52.674,26.96
2551,47.74,43.23,47.71468458,55.105,35.01
2552,54.88,50,57.70976282,52.882,30.98
2553,56,54.9,64.0942721,47.962,25
2554,51.93,47.1,83.21643105,43.459,21.5
2555,47.05,45.28,83.69693289,39.556,19.49
2556,42.71,44.3,82.71739182,37.003,16.23
2557,38.51,42.11,75.89672188,36.133,15.29
2558,37.33,37.98,64.4498129,36.353,15.1
2559,37.6,30.09,63.43248369,38.239,16.29
2560,37.23,30.52,58.93936633,41.636,19.32
2561,38.5,30.07,51.34758598,47.378,24.99
2562,43.65,34.09,57.60138088,53.964,29.34
2563,50.37,38.7,62.47368605,58.362,46.39
2564,55.06,44.12,43.53437312,59.075,53.25
2565,56.17,45.7,40.94415953,56.432,33.37
2566,52.78,40.07,51.11756206,51.307,27.01
2567,47.06,34.66,38.27273813,45.641,23.71
2568,39.83,28.85,4.320793962,40.959,22.08
2569,33.38,31.89,-7.185225231,38.66,21.58
2570,33.18,28.13,10.07152773,37.374,21.06
2571,32.54,26.99,29.07584267,37.95,21.99
2572,33,25.04,27.98200147,39.817,22.44
2573,33.3,25.04,36.73417816,44.811,24.41
2574,35.65,27.95,39.98511752,52.773,32.93
2575,44.83,27.54,59.28272497,55.062,47.84
2576,53.49,27.68,63.8067723,52.164,44.81
2577,55.43,29.19,60.12770005,47.066,26.41
2578,47,26.8,78.40585146,42.92,24.9
2579,44.03,23.31,80.94073655,40.398,23.87
2580,42.28,22.27,83.85034634,37.989,20.44
2581,36.17,20.38,82.22332076,37.124,18.07
2582,37.11,17.38,73.60255036,37.254,18.54
2583,35.42,14.03,73.74614971,39.064,21.87
2584,36.9,11.94,74.80139661,42.071,21.75
2585,35,15.11,72.02623968,48.046,25.15
2586,39.04,20.37,80.75353141,54.353,36.76
2587,46.28,27.41,90.25814843,58.322,48.75
2588,50.88,38.54,61.31363081,57.755,42.77
2589,50.91,43.94,75.86882925,54.855,32.38
2590,48.97,40.8,73.59636919,48.995,24.92
2591,43.3,39.58,56.08411031,42.374,20.76
2592,37.4,33.31,51.77250359,38.474,22.1
2593,35.8,26.4,39.17796507,35.736,20.13
2594,33.03,23.87,37.34513943,33.853,18.78
2595,31.37,23.29,39.45230403,33.884,18.1
2596,29.08,21.94,33.10109779,35.025,18.55
2597,30.71,20.44,46.03612371,39.387,19.07
2598,33.76,21.31,38.49790142,47.096,21.62
2599,43.27,19.98,55.24268764,50.374,23.82
2600,49.96,20.3,57.90435159,49.157,23.87
2601,49.96,23.01,62.44600694,46.166,24.33
2602,46.19,22.89,60.23604149,42.777,17.3
2603,43,20.3,76.15810976,41.122,16.63
2604,41.73,19.98,77.51812481,38.297,16.8
2605,36.52,19.94,75.98875457,37.485,12.84
2606,34.05,11.52,65.39908173,37.26,12.32
2607,35.35,10.1,59.61915272,38.55,12.77
2608,34.12,11.85,66.6285653,41.27,15.05
2609,37.99,16.14,71.61209403,46.684,24.13
2610,42.64,20.92,59.43253154,52.074,25.99
2611,47.81,25.22,84.20174314,55.241,29.42
2612,50.01,35.12,80.45987674,52.621,28.66
2613,50.31,39.51,76.87263209,48.162,23.81
2614,46.96,39.64,73.67570271,41.902,21.16
2615,39.6,36.62,75.67085753,36.198,18.38
2616,33.04,28.2,57.97364464,32.636,16.51
2617,32.18,29.18,56.70405814,31.34,13.71
2618,32.2,26.13,53.79254797,30.744,12.12
2619,31.23,24.95,52.18727875,31.993,9.3
2620,30.06,22.71,49.23160003,33.95,10.98
2621,30.51,22.73,41.45471636,38.614,11.31
2622,32.97,28.8,33.53083772,46.984,11.66
2623,42.28,45.02,50.60407857,50.038,11.15
2624,47.95,50.04,36.28750713,49.668,14.01
2625,48.93,44,36.0595663,47.171,12.47
2626,45.92,36,39.73732173,44.365,10.88
2627,43.02,29.18,53.33843674,41.487,8.39
2628,41,28.27,52.70624425,37.988,9.21
2629,37.71,26.74,33.81814859,35.402,0.03
2630,32.88,25.41,30.03789689,33.947,-18.5
2631,33.47,25.07,32.22733792,34.514,-26
2632,34.69,25.83,30.93483175,37.938,-11.84
2633,33.51,26.45,33.85710119,44.353,4.99
2634,36.98,29.53,42.12081931,49.964,11.2
2635,42.34,37.64,59.41895826,53.439,15.42
2636,47.43,44.96,53.56597056,53.284,15.59
2637,48.71,45.39,48.26373929,51.195,12.73
2638,45.94,42.22,44.42325594,47.281,12.34
2639,40.94,37.06,41.76297684,43.379,10.19
2640,34.31,31.34,36.33012358,40.921,4.43
2641,34.36,27.48,34.87062682,38.537,4.38
2642,30.07,27.5,28.46695425,37.205,3.69
2643,27.59,26.53,24.998165,36.842,0.66
2644,27.08,25.99,18.68807589,37.21,0.03
2645,27.6,26.87,28.47924288,38.212,4.78
2646,29.51,29.95,34.91848455,39.66,18
2647,32.06,40.57,40.00071799,40.973,22.82
2648,34.1,46.92,42.87651224,42.235,22.93
2649,34.94,42.97,42.80207531,39.135,16.07
2650,31.08,33.71,42.52435156,35.074,11.72
2651,26.57,28.26,35.83467478,31.75,5.46
2652,21,27.31,15.82137606,28.375,-4.98
2653,21.01,24.35,5.443144179,25.8,-29.7
2654,20.13,19.05,9.38171207,25.142,-44.25
2655,18.96,14.94,32.5137119,26.705,-39.49
2656,20.02,17.65,29.09899652,30.57,-23.71
2657,25.94,22.13,37.21500151,36.436,4.01
2658,26.14,25.5,57.4819538,43.699,16.38
2659,38.26,34.9,62.32954193,48.031,17.81
2660,41.24,41.4,70.31810637,47.804,18.38
2661,41.25,43.34,72.44599332,46.379,14.05
2662,40.08,40.34,58.84485432,43.281,10.28
2663,36.07,35.32,53.26472174,40.103,4.85
2664,35,26.94,28.29034846,36.639,4.65
2665,29.02,25.32,36.72715345,34.434,4.31
2666,19.37,24.53,0.290594576,33.259,3.69
2667,18.67,23.55,-1.973834571,32.772,-0.59
2668,16.65,22.06,-10.3890647,32.799,3.72
2669,14.98,22.96,6.532597001,33.202,4.73
2670,12.94,26.98,31.52969495,32.482,10
2671,14.93,34.01,46.11818553,31.792,16.13
2672,18.46,45.97,53.2268108,31.519,16.52
2673,18.53,50.39,49.94741589,29.854,7.92
2674,15.96,44.91,54.48683251,26.639,-19.21
2675,15.68,39.14,54.43168808,24.929,-69.05
2676,13.99,33.21,48.89645115,22.225,-79.74
